date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1217,愛之味,TW0001217008,363514848,448000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-13,1217,愛之味,TW0001217008,363514848,448000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-16,1217,愛之味,TW0001217008,363568832,394000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-17,1217,愛之味,TW0001217008,363586848,376000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-18,1217,愛之味,TW0001217008,363586848,376000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-19,1217,愛之味,TW0001217008,363586848,376000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-20,1217,愛之味,TW0001217008,363586848,376000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-23,1217,愛之味,TW0001217008,363586848,376000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-24,1217,愛之味,TW0001217008,363430848,532000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-25,1217,愛之味,TW0001217008,363392832,570000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-26,1217,愛之味,TW0001217008,363392832,570000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-02-27,1217,愛之味,TW0001217008,363385856,577000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-01,1217,愛之味,TW0001217008,363357856,605000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-02,1217,愛之味,TW0001217008,362357856,1605000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-03,1217,愛之味,TW0001217008,361357856,2605000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-04,1217,愛之味,TW0001217008,361224832,2738000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-05,1217,愛之味,TW0001217008,361062848,2900000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-08,1217,愛之味,TW0001217008,360699840,3263000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-09,1217,愛之味,TW0001217008,360531840,3431000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-10,1217,愛之味,TW0001217008,360492832,3470000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-11,1217,愛之味,TW0001217008,360411840,3551000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-12,1217,愛之味,TW0001217008,361446848,2516000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-15,1217,愛之味,TW0001217008,361457856,2505000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-16,1217,愛之味,TW0001217008,361693856,2269000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-17,1217,愛之味,TW0001217008,362754848,1208000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-18,1217,愛之味,TW0001217008,363296832,666000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-19,1217,愛之味,TW0001217008,363248832,714000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-22,1217,愛之味,TW0001217008,363248832,714000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-23,1217,愛之味,TW0001217008,363256832,706000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-24,1217,愛之味,TW0001217008,363327840,635000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-25,1217,愛之味,TW0001217008,363424832,538000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-26,1217,愛之味,TW0001217008,363424832,538000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-29,1217,愛之味,TW0001217008,363424832,538000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-30,1217,愛之味,TW0001217008,363424832,538000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
2004-03-31,1217,愛之味,TW0001217008,363424832,538000,0.0,0.0,0.0,0.0,363962848,2000-11-17,1
