date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-13,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-16,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-17,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-18,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-19,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-20,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-23,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-24,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-25,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-26,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-02-27,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-01,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-02,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-03,1323,永裕,TW0001323004,68966008,2509090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-04,1323,永裕,TW0001323004,68941008,2534090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-05,1323,永裕,TW0001323004,68915008,2560090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-08,1323,永裕,TW0001323004,68875008,2600090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-09,1323,永裕,TW0001323004,68843008,2632090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-10,1323,永裕,TW0001323004,68836008,2639090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-11,1323,永裕,TW0001323004,68822008,2653090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-12,1323,永裕,TW0001323004,68815008,2660090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
2004-03-15,1323,永裕,TW0001323004,68816008,2659090,0.0,0.0,0.0,0.0,71475104,2003-08-15,1
