date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1218,泰山,TW0001218006,293035840,262181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-13,1218,泰山,TW0001218006,293035840,262181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-16,1218,泰山,TW0001218006,293067840,230181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-17,1218,泰山,TW0001218006,293091840,206181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-18,1218,泰山,TW0001218006,293091840,206181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-19,1218,泰山,TW0001218006,293091840,206181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-20,1218,泰山,TW0001218006,293091840,206181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-23,1218,泰山,TW0001218006,293091840,206181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-24,1218,泰山,TW0001218006,293091840,206181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-25,1218,泰山,TW0001218006,293063840,234181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-26,1218,泰山,TW0001218006,293063840,234181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-02-27,1218,泰山,TW0001218006,292981824,316181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-01,1218,泰山,TW0001218006,292953824,344181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-02,1218,泰山,TW0001218006,292953824,344181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-03,1218,泰山,TW0001218006,292953824,344181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-04,1218,泰山,TW0001218006,292834816,463181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-05,1218,泰山,TW0001218006,292692832,605181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-08,1218,泰山,TW0001218006,292364832,933181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-09,1218,泰山,TW0001218006,292215840,1082181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
2004-03-10,1218,泰山,TW0001218006,292180832,1117181,0.0,0.0,0.0,0.0,293298016,2000-11-16,1
