date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1471,首利,TW0001471001,116602000,526000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-13,1471,首利,TW0001471001,116602000,526000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-16,1471,首利,TW0001471001,116620000,508000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-17,1471,首利,TW0001471001,116623000,505000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-18,1471,首利,TW0001471001,116623000,505000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-19,1471,首利,TW0001471001,116623000,505000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-20,1471,首利,TW0001471001,116623000,505000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-23,1471,首利,TW0001471001,116623000,505000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-24,1471,首利,TW0001471001,116575000,553000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-25,1471,首利,TW0001471001,116564000,564000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-26,1471,首利,TW0001471001,116564000,564000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-02-27,1471,首利,TW0001471001,116560000,568000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-03-01,1471,首利,TW0001471001,116553000,575000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-03-02,1471,首利,TW0001471001,116553000,575000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-03-03,1471,首利,TW0001471001,116553000,575000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-03-04,1471,首利,TW0001471001,116508000,620000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
2004-03-05,1471,首利,TW0001471001,116456000,672000,0.0,0.0,0.0,0.0,117128000,2001-07-06,1
