date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-13,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-16,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-17,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-18,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-19,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-20,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-23,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-24,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-25,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-26,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-02-27,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-01,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-02,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-03,1324,地球,TW0001324002,68942856,517970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-04,1324,地球,TW0001324002,68916856,543970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-05,1324,地球,TW0001324002,68890856,569970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-08,1324,地球,TW0001324002,68850856,609970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-09,1324,地球,TW0001324002,68818856,641970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-10,1324,地球,TW0001324002,68811856,648970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-11,1324,地球,TW0001324002,68800856,659970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-12,1324,地球,TW0001324002,68794856,665970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-15,1324,地球,TW0001324002,68795856,664970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-16,1324,地球,TW0001324002,68798856,661970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-17,1324,地球,TW0001324002,68809856,650970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-18,1324,地球,TW0001324002,68930856,529970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-19,1324,地球,TW0001324002,68930856,529970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-22,1324,地球,TW0001324002,68930856,529970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-23,1324,地球,TW0001324002,68930856,529970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-24,1324,地球,TW0001324002,68930856,529970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
2004-03-25,1324,地球,TW0001324002,68936856,523970,0.0,0.0,0.0,0.0,69460824,2003-09-05,1
