date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1418,東華,TW0001418002,206642912,57212344,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-13,1418,東華,TW0001418002,206642912,57212344,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-16,1418,東華,TW0001418002,206644912,57210344,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-17,1418,東華,TW0001418002,206644912,57210344,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-18,1418,東華,TW0001418002,206644912,57210344,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-19,1418,東華,TW0001418002,206645616,57209640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-20,1418,東華,TW0001418002,206656624,57198640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-23,1418,東華,TW0001418002,206746624,57108640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-24,1418,東華,TW0001418002,206755616,57099640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-25,1418,東華,TW0001418002,206755616,57099640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-26,1418,東華,TW0001418002,206755616,57099640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-02-27,1418,東華,TW0001418002,206755616,57099640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-01,1418,東華,TW0001418002,206755616,57099640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-02,1418,東華,TW0001418002,206755616,57099640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-03,1418,東華,TW0001418002,206755616,57099640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-04,1418,東華,TW0001418002,206658624,57196640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-05,1418,東華,TW0001418002,206561616,57293640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-08,1418,東華,TW0001418002,206414624,57440640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-09,1418,東華,TW0001418002,206295616,57559640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-10,1418,東華,TW0001418002,206266624,57588640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-11,1418,東華,TW0001418002,206225616,57629640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-12,1418,東華,TW0001418002,206201616,57653640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-15,1418,東華,TW0001418002,206209616,57645640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-16,1418,東華,TW0001418002,206212624,57642640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-17,1418,東華,TW0001418002,206247616,57607640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-18,1418,東華,TW0001418002,206709616,57145640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-19,1418,東華,TW0001418002,206709616,57145640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-22,1418,東華,TW0001418002,206709616,57145640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-23,1418,東華,TW0001418002,206709616,57145640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-24,1418,東華,TW0001418002,206709616,57145640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-25,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-26,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-29,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-30,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-03-31,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-01,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-02,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-05,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-06,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-07,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-08,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-09,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-12,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-13,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-14,1418,東華,TW0001418002,206733616,57121640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-15,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-16,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-19,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-20,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-21,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-22,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-23,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-26,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-27,1418,東華,TW0001418002,206719616,57135640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-28,1418,東華,TW0001418002,206589616,57265640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-29,1418,東華,TW0001418002,206464624,57390640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-04-30,1418,東華,TW0001418002,206464624,57390640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-03,1418,東華,TW0001418002,206479616,57375640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-04,1418,東華,TW0001418002,206479616,57375640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-05,1418,東華,TW0001418002,206516624,57338640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-06,1418,東華,TW0001418002,206616624,57238640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-07,1418,東華,TW0001418002,206616624,57238640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-10,1418,東華,TW0001418002,206700624,57154640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-11,1418,東華,TW0001418002,206700624,57154640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-12,1418,東華,TW0001418002,206700624,57154640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-13,1418,東華,TW0001418002,206700624,57154640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-14,1418,東華,TW0001418002,206700624,57154640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-17,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-18,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-19,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-20,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-21,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-24,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-25,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-26,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-27,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-28,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-05-31,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-01,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-02,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-03,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-04,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-07,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-08,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-09,1418,東華,TW0001418002,206740624,57114640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-10,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-11,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-14,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-15,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-16,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-17,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-18,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-21,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
2004-06-23,1418,東華,TW0001418002,206741616,57113640,0.0,0.0,0.0,0.0,263855264,2000-11-16,1
