date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-13,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-16,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-17,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-18,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-19,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-20,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-23,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-24,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-25,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-26,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-02-27,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-01,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-02,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-03,1233,天仁,TW0001233005,81524384,3867212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-04,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-05,1233,天仁,TW0001233005,81462384,3929212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-08,1233,天仁,TW0001233005,81415392,3976212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-09,1233,天仁,TW0001233005,81378384,4013212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-10,1233,天仁,TW0001233005,81369392,4022212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-11,1233,天仁,TW0001233005,81352384,4039212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-12,1233,天仁,TW0001233005,81344384,4047212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-15,1233,天仁,TW0001233005,81347392,4044212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-16,1233,天仁,TW0001233005,81350384,4041212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-17,1233,天仁,TW0001233005,81361392,4030212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-18,1233,天仁,TW0001233005,81510384,3881212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-19,1233,天仁,TW0001233005,81510384,3881212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-22,1233,天仁,TW0001233005,81510384,3881212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-23,1233,天仁,TW0001233005,81510384,3881212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-24,1233,天仁,TW0001233005,81510384,3881212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-25,1233,天仁,TW0001233005,81518384,3873212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-26,1233,天仁,TW0001233005,81518384,3873212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-29,1233,天仁,TW0001233005,81518384,3873212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-30,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-03-31,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-01,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-02,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-05,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-06,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-07,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-08,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-09,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-12,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-13,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-14,1233,天仁,TW0001233005,81497392,3894212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-15,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-16,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-19,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-20,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-21,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-22,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-23,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-26,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-27,1233,天仁,TW0001233005,81493392,3898212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-28,1233,天仁,TW0001233005,81451392,3940212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-29,1233,天仁,TW0001233005,81426384,3965212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-04-30,1233,天仁,TW0001233005,81426384,3965212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-03,1233,天仁,TW0001233005,81426384,3965212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-04,1233,天仁,TW0001233005,81426384,3965212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-05,1233,天仁,TW0001233005,81478384,3913212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-06,1233,天仁,TW0001233005,81478384,3913212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-07,1233,天仁,TW0001233005,81478384,3913212,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-10,1233,天仁,TW0001233005,81478408,3913190,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-11,1233,天仁,TW0001233005,81478408,3913190,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-12,1233,天仁,TW0001233005,81508408,3883190,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-13,1233,天仁,TW0001233005,81508408,3883190,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-14,1233,天仁,TW0001233005,81508464,3883137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-17,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-18,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-19,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-20,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-21,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-24,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-25,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-26,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-27,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-28,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-05-31,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-01,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-02,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-03,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-04,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-07,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-08,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-09,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-10,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-11,1233,天仁,TW0001233005,81524464,3867137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-14,1233,天仁,TW0001233005,81518464,3873137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-15,1233,天仁,TW0001233005,81518464,3873137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-16,1233,天仁,TW0001233005,81518464,3873137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-17,1233,天仁,TW0001233005,81518464,3873137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-18,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-21,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-23,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-24,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-25,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-28,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-29,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-06-30,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-01,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-02,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-05,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-06,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-07,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-08,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-09,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-12,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-13,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
2004-07-14,1233,天仁,TW0001233005,81520464,3871137,0.0,0.0,0.0,0.0,85391600,2003-08-20,1
