date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1110,東泥,TW0001110005,506734944,51901044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-13,1110,東泥,TW0001110005,507249952,51386044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-16,1110,東泥,TW0001110005,507325952,51310044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-17,1110,東泥,TW0001110005,507364960,51271044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-18,1110,東泥,TW0001110005,507364960,51271044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-19,1110,東泥,TW0001110005,507364960,51271044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-20,1110,東泥,TW0001110005,507428960,51207044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-23,1110,東泥,TW0001110005,507322944,51313044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-24,1110,東泥,TW0001110005,507214944,51421044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-25,1110,東泥,TW0001110005,507151968,51484044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-26,1110,東泥,TW0001110005,507151968,51484044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-02-27,1110,東泥,TW0001110005,506145952,52490044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-01,1110,東泥,TW0001110005,506096960,52539044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-02,1110,東泥,TW0001110005,505669952,52966044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-03,1110,東泥,TW0001110005,505625952,53010044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-04,1110,東泥,TW0001110005,506078944,52557044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-05,1110,東泥,TW0001110005,505408960,53227044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-08,1110,東泥,TW0001110005,504839968,53796044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-09,1110,東泥,TW0001110005,504448960,54187044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-10,1110,東泥,TW0001110005,504387968,54248044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-11,1110,東泥,TW0001110005,504266944,54369044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-12,1110,東泥,TW0001110005,503689952,54946044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-15,1110,東泥,TW0001110005,504208960,54427044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-16,1110,東泥,TW0001110005,504434944,54201044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-17,1110,東泥,TW0001110005,506047968,52588044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-18,1110,東泥,TW0001110005,506674944,51961044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-19,1110,東泥,TW0001110005,506437952,52198044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-22,1110,東泥,TW0001110005,506437952,52198044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-23,1110,東泥,TW0001110005,506931968,51704044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-24,1110,東泥,TW0001110005,507045952,51590044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-25,1110,東泥,TW0001110005,507260960,51375044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-26,1110,東泥,TW0001110005,507260960,51375044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-29,1110,東泥,TW0001110005,507260960,51375044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-30,1110,東泥,TW0001110005,509924960,48711044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-03-31,1110,東泥,TW0001110005,510577952,48058044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-01,1110,東泥,TW0001110005,510701952,47934044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-02,1110,東泥,TW0001110005,511023968,47612044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-05,1110,東泥,TW0001110005,511024960,47611044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-06,1110,東泥,TW0001110005,512484960,46151044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-07,1110,東泥,TW0001110005,512964960,45671044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-08,1110,東泥,TW0001110005,513654944,44981044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-09,1110,東泥,TW0001110005,514057952,44578044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-12,1110,東泥,TW0001110005,514047968,44588044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-13,1110,東泥,TW0001110005,514047968,44588044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-14,1110,東泥,TW0001110005,514006944,44629044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-15,1110,東泥,TW0001110005,513943968,44692044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-16,1110,東泥,TW0001110005,513845952,44790044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-19,1110,東泥,TW0001110005,513840960,44795044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-20,1110,東泥,TW0001110005,513728960,44907044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-21,1110,東泥,TW0001110005,513728960,44907044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-22,1110,東泥,TW0001110005,513728960,44907044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-23,1110,東泥,TW0001110005,513728960,44907044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-26,1110,東泥,TW0001110005,513728960,44907044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-27,1110,東泥,TW0001110005,513728960,44907044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-28,1110,東泥,TW0001110005,513495968,45140044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-29,1110,東泥,TW0001110005,513356960,45279044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-04-30,1110,東泥,TW0001110005,513472960,45163044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-03,1110,東泥,TW0001110005,513490944,45145044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-04,1110,東泥,TW0001110005,513490944,45145044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-05,1110,東泥,TW0001110005,513679968,44956044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-06,1110,東泥,TW0001110005,513860960,44775044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-07,1110,東泥,TW0001110005,513920960,44715044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-10,1110,東泥,TW0001110005,514130944,44505044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-11,1110,東泥,TW0001110005,514130944,44505044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
2004-05-12,1110,東泥,TW0001110005,514130944,44505044,0.0,0.0,0.0,0.0,558635968,2000-11-17,1
