date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-13,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-16,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-17,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-18,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-19,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-20,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-23,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-24,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-25,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-26,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-02-27,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-01,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-02,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-03,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-04,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-05,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-08,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-09,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-10,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-11,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-12,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-15,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-16,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-17,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-18,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-19,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-22,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-23,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-24,1441,大東,TW0001441004,0,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-25,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
2004-03-26,1441,大東,TW0001441004,162500608,0,0.0,0.0,0.0,0.0,162500608,2001-04-11,1
