date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-13,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-16,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-17,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-18,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-19,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-20,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-23,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-24,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-25,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-26,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-02-27,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-01,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-02,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-03,1423,利華,TW0001423002,170506384,8793615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-04,1423,利華,TW0001423002,170440384,8859615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-05,1423,利華,TW0001423002,170374384,8925615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-08,1423,利華,TW0001423002,170274384,9025615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-09,1423,利華,TW0001423002,170194384,9105615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-10,1423,利華,TW0001423002,170175392,9124615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-11,1423,利華,TW0001423002,170148384,9151615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-12,1423,利華,TW0001423002,170132384,9167615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-15,1423,利華,TW0001423002,170135392,9164615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-16,1423,利華,TW0001423002,170138384,9161615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-17,1423,利華,TW0001423002,170162384,9137615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-18,1423,利華,TW0001423002,170477392,8822615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-19,1423,利華,TW0001423002,170477392,8822615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-22,1423,利華,TW0001423002,170477392,8822615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-23,1423,利華,TW0001423002,170477392,8822615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-24,1423,利華,TW0001423002,170477392,8822615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-25,1423,利華,TW0001423002,170493392,8806615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-26,1423,利華,TW0001423002,170493392,8806615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-29,1423,利華,TW0001423002,170493392,8806615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-30,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-03-31,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-01,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-02,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-05,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-06,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-07,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-08,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-09,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-12,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
2004-04-13,1423,利華,TW0001423002,170448384,8851615,0.0,0.0,0.0,0.0,179300000,2000-11-16,1
