date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2018-12-22,1341,富林-KY,KYG3730M1050,49400000,0,0.0,0.0,100.0,29.99,49400000,,
2018-12-25,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2018-12-26,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2018-12-27,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2018-12-28,1341,富林-KY,KYG3730M1050,6521054,42878944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-02,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-03,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-04,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-07,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-08,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-09,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-10,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-11,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-14,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-15,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-16,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-17,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-18,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-21,1341,富林-KY,KYG3730M1050,6522054,42877944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-22,1341,富林-KY,KYG3730M1050,6521054,42878944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-23,1341,富林-KY,KYG3730M1050,6521054,42878944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-24,1341,富林-KY,KYG3730M1050,6521054,42878944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-25,1341,富林-KY,KYG3730M1050,6521054,42878944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-28,1341,富林-KY,KYG3730M1050,6521054,42878944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-29,1341,富林-KY,KYG3730M1050,6521054,42878944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-30,1341,富林-KY,KYG3730M1050,6519054,42880944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-01-31,1341,富林-KY,KYG3730M1050,6519054,42880944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-01,1341,富林-KY,KYG3730M1050,6519054,42880944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-11,1341,富林-KY,KYG3730M1050,6519054,42880944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-12,1341,富林-KY,KYG3730M1050,6519054,42880944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-13,1341,富林-KY,KYG3730M1050,6518054,42881944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-14,1341,富林-KY,KYG3730M1050,6518054,42881944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-15,1341,富林-KY,KYG3730M1050,6518054,42881944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-18,1341,富林-KY,KYG3730M1050,6518054,42881944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-19,1341,富林-KY,KYG3730M1050,6518054,42881944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-20,1341,富林-KY,KYG3730M1050,6514054,42885944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-21,1341,富林-KY,KYG3730M1050,6517054,42882944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-22,1341,富林-KY,KYG3730M1050,6516054,42883944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-25,1341,富林-KY,KYG3730M1050,6516054,42883944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-26,1341,富林-KY,KYG3730M1050,6516054,42883944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-02-27,1341,富林-KY,KYG3730M1050,6517054,42882944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
2019-03-04,1341,富林-KY,KYG3730M1050,6517054,42882944,0.0,0.0,100.0,29.99,49400000,2018-12-24,
