date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1219,福壽,TW0001219004,268578880,3650510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-13,1219,福壽,TW0001219004,268578880,3650510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-16,1219,福壽,TW0001219004,268602880,3626510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-17,1219,福壽,TW0001219004,268577888,3651510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-18,1219,福壽,TW0001219004,268602880,3626510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-19,1219,福壽,TW0001219004,268602880,3626510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-20,1219,福壽,TW0001219004,268602880,3626510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-23,1219,福壽,TW0001219004,268602880,3626510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-24,1219,福壽,TW0001219004,268513888,3715510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-25,1219,福壽,TW0001219004,268492896,3736510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-26,1219,福壽,TW0001219004,268492896,3736510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-02-27,1219,福壽,TW0001219004,268492896,3736510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-01,1219,福壽,TW0001219004,268471904,3757510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-02,1219,福壽,TW0001219004,268471904,3757510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-03,1219,福壽,TW0001219004,268471904,3757510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-04,1219,福壽,TW0001219004,268371888,3857510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-05,1219,福壽,TW0001219004,268208896,4020510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-08,1219,福壽,TW0001219004,268056896,4172510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-09,1219,福壽,TW0001219004,267933888,4295510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-10,1219,福壽,TW0001219004,267903888,4325510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-11,1219,福壽,TW0001219004,267843888,4385510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-12,1219,福壽,TW0001219004,267806896,4422510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-15,1219,福壽,TW0001219004,267816896,4412510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-16,1219,福壽,TW0001219004,267915888,4313510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-17,1219,福壽,TW0001219004,268022896,4206510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-18,1219,福壽,TW0001219004,268427888,3801510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-19,1219,福壽,TW0001219004,268333888,3895510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-22,1219,福壽,TW0001219004,268333888,3895510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-23,1219,福壽,TW0001219004,268333888,3895510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-24,1219,福壽,TW0001219004,268386896,3842510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-25,1219,福壽,TW0001219004,268459904,3769510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-26,1219,福壽,TW0001219004,268157888,4071510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-29,1219,福壽,TW0001219004,268157888,4071510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-30,1219,福壽,TW0001219004,268157888,4071510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-03-31,1219,福壽,TW0001219004,268157888,4071510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-04-01,1219,福壽,TW0001219004,268220896,4008510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
2004-04-02,1219,福壽,TW0001219004,268220896,4008510,0.0,0.0,0.0,0.0,272229408,2003-03-18,1
