date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-13,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-16,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-17,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-18,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-19,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-20,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-23,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-24,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-25,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-26,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-02-27,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-01,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-02,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-03,1220,台榮,TW0001220002,162759712,14318236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-04,1220,台榮,TW0001220002,162694704,14383236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-05,1220,台榮,TW0001220002,162629712,14448236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-08,1220,台榮,TW0001220002,162530704,14547236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-09,1220,台榮,TW0001220002,162450704,14627236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-10,1220,台榮,TW0001220002,162431712,14646236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
2004-03-11,1220,台榮,TW0001220002,162404704,14673236,0.0,0.0,0.0,0.0,177077952,2002-01-03,1
