date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1434,福懋,TW0001434009,1469481600,118015472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-13,1434,福懋,TW0001434009,1469431680,118065472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-16,1434,福懋,TW0001434009,1470617600,116879472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-17,1434,福懋,TW0001434009,1470654592,116842472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-18,1434,福懋,TW0001434009,1470252672,117244472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-19,1434,福懋,TW0001434009,1469981696,117515472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-20,1434,福懋,TW0001434009,1469992704,117504472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-23,1434,福懋,TW0001434009,1470350592,117146472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-24,1434,福懋,TW0001434009,1470315648,117181472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-25,1434,福懋,TW0001434009,1469761664,117735472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-26,1434,福懋,TW0001434009,1469236608,118260472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-02-27,1434,福懋,TW0001434009,1468873600,118623472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-01,1434,福懋,TW0001434009,1468092672,119404472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-02,1434,福懋,TW0001434009,1466977664,120519472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-03,1434,福懋,TW0001434009,1466995584,120501472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-04,1434,福懋,TW0001434009,1466894592,120602472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-05,1434,福懋,TW0001434009,1465905664,121591472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-08,1434,福懋,TW0001434009,1464283648,123213472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-09,1434,福懋,TW0001434009,1463642624,123854472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-10,1434,福懋,TW0001434009,1463695616,123801472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-11,1434,福懋,TW0001434009,1463804672,123692472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-12,1434,福懋,TW0001434009,1464733696,122763472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-15,1434,福懋,TW0001434009,1465446656,122050472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-16,1434,福懋,TW0001434009,1467179648,120317472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-17,1434,福懋,TW0001434009,1467844608,119652472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-18,1434,福懋,TW0001434009,1469341696,118155472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-19,1434,福懋,TW0001434009,1468659584,118837472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-22,1434,福懋,TW0001434009,1468666624,118830472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-23,1434,福懋,TW0001434009,1471328640,116168472,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-24,1434,福懋,TW0001434009,1472238976,115258112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-25,1434,福懋,TW0001434009,1473415936,114081112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-26,1434,福懋,TW0001434009,1473821952,113675112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-29,1434,福懋,TW0001434009,1474288000,113209112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-30,1434,福懋,TW0001434009,1474514048,112983112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-03-31,1434,福懋,TW0001434009,1474681984,112815112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-01,1434,福懋,TW0001434009,1475030016,112467112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-02,1434,福懋,TW0001434009,1475364992,112132112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-05,1434,福懋,TW0001434009,1474215936,113281112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-06,1434,福懋,TW0001434009,1473299968,114197112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-07,1434,福懋,TW0001434009,1473000960,114496112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-08,1434,福懋,TW0001434009,1472987008,114510112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-09,1434,福懋,TW0001434009,1473325056,114172112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-12,1434,福懋,TW0001434009,1472397952,115099112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-13,1434,福懋,TW0001434009,1472365056,115132112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-14,1434,福懋,TW0001434009,1472311040,115186112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-15,1434,福懋,TW0001434009,1472237952,115259112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-16,1434,福懋,TW0001434009,1472061056,115436112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-19,1434,福懋,TW0001434009,1472782976,114714112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
2004-04-20,1434,福懋,TW0001434009,1472264960,115232112,0.0,0.0,0.0,0.0,1587497088,2003-09-04,1
