date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1444,力麗,TW0001444008,647094144,12905843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-13,1444,力麗,TW0001444008,648995136,11004843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-16,1444,力麗,TW0001444008,649079168,10920843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-17,1444,力麗,TW0001444008,649130176,10869843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-18,1444,力麗,TW0001444008,649130176,10869843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-19,1444,力麗,TW0001444008,649130176,10869843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-20,1444,力麗,TW0001444008,652002176,7997843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-23,1444,力麗,TW0001444008,651859136,8140843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-24,1444,力麗,TW0001444008,651651136,8348843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-25,1444,力麗,TW0001444008,651079168,8920843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-26,1444,力麗,TW0001444008,651082176,8917843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-02-27,1444,力麗,TW0001444008,651064128,8935843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-01,1444,力麗,TW0001444008,650008128,9991843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-02,1444,力麗,TW0001444008,649008128,10991843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-03,1444,力麗,TW0001444008,648988160,11011843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-04,1444,力麗,TW0001444008,648621184,11378843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-05,1444,力麗,TW0001444008,646665152,13334843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-08,1444,力麗,TW0001444008,645880128,14119843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-09,1444,力麗,TW0001444008,645336128,14663843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-10,1444,力麗,TW0001444008,646756160,13243843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-11,1444,力麗,TW0001444008,646607168,13392843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-12,1444,力麗,TW0001444008,648506176,11493843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-15,1444,力麗,TW0001444008,647518144,12481843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-16,1444,力麗,TW0001444008,648118144,11881843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-17,1444,力麗,TW0001444008,649678144,10321843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-18,1444,力麗,TW0001444008,650620160,9379843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-19,1444,力麗,TW0001444008,650199168,9800843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-22,1444,力麗,TW0001444008,650199168,9800843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-23,1444,力麗,TW0001444008,650978176,9021843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-24,1444,力麗,TW0001444008,651107136,8892843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-25,1444,力麗,TW0001444008,651433152,8566843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-26,1444,力麗,TW0001444008,651433152,8566843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-29,1444,力麗,TW0001444008,651433152,8566843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-30,1444,力麗,TW0001444008,651433152,8566843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-03-31,1444,力麗,TW0001444008,651640128,8359843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-01,1444,力麗,TW0001444008,651805184,8194843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-02,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-05,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-06,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-07,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-08,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-09,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-12,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-13,1444,力麗,TW0001444008,652278144,7721843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-14,1444,力麗,TW0001444008,652162176,7837843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
2004-04-15,1444,力麗,TW0001444008,652019136,7980843,0.0,0.0,0.0,0.0,660000000,2000-11-16,1
