date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1459,聯發,TW0001459006,339325248,6455628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-13,1459,聯發,TW0001459006,339325248,6455628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-16,1459,聯發,TW0001459006,339089248,6691628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-17,1459,聯發,TW0001459006,339113248,6667628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-18,1459,聯發,TW0001459006,339113248,6667628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-19,1459,聯發,TW0001459006,339399232,6381628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-20,1459,聯發,TW0001459006,339399232,6381628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-23,1459,聯發,TW0001459006,339399232,6381628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-24,1459,聯發,TW0001459006,339248256,6532628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-25,1459,聯發,TW0001459006,339210240,6570628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-26,1459,聯發,TW0001459006,339220256,6560628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-02-27,1459,聯發,TW0001459006,339565248,6215628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-01,1459,聯發,TW0001459006,339537248,6243628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-02,1459,聯發,TW0001459006,339537248,6243628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-03,1459,聯發,TW0001459006,339537248,6243628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-04,1459,聯發,TW0001459006,339406240,6374628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-05,1459,聯發,TW0001459006,339246240,6534628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-08,1459,聯發,TW0001459006,338887232,6893628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-09,1459,聯發,TW0001459006,338723232,7057628,0.0,0.0,0.0,0.0,345780864,2002-09-04,1
2004-03-11,1459,聯發,TW0001459006,348837888,7316408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-12,1459,聯發,TW0001459006,348788896,7365408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-15,1459,聯發,TW0001459006,348798880,7355408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-16,1459,聯發,TW0001459006,349017888,7136408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-17,1459,聯發,TW0001459006,349162880,6991408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-18,1459,聯發,TW0001459006,349688896,6465408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-19,1459,聯發,TW0001459006,349640896,6513408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-22,1459,聯發,TW0001459006,349640896,6513408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-23,1459,聯發,TW0001459006,349648896,6505408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-24,1459,聯發,TW0001459006,349719904,6434408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-25,1459,聯發,TW0001459006,349816896,6337408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-26,1459,聯發,TW0001459006,349816896,6337408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-29,1459,聯發,TW0001459006,349815904,6338408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-30,1459,聯發,TW0001459006,349785888,6368408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-03-31,1459,聯發,TW0001459006,349785888,6368408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-01,1459,聯發,TW0001459006,349856896,6297408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-02,1459,聯發,TW0001459006,349889888,6264408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-05,1459,聯發,TW0001459006,349909888,6244408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-06,1459,聯發,TW0001459006,349909888,6244408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-07,1459,聯發,TW0001459006,349909888,6244408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-08,1459,聯發,TW0001459006,349909888,6244408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-09,1459,聯發,TW0001459006,349909888,6244408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-12,1459,聯發,TW0001459006,349909888,6244408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-13,1459,聯發,TW0001459006,349909888,6244408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-14,1459,聯發,TW0001459006,350019904,6134408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-15,1459,聯發,TW0001459006,350335904,5818408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-16,1459,聯發,TW0001459006,350335904,5818408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-19,1459,聯發,TW0001459006,350336896,5817408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-20,1459,聯發,TW0001459006,350245888,5908408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-21,1459,聯發,TW0001459006,350249888,5904408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-22,1459,聯發,TW0001459006,350248896,5905408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-23,1459,聯發,TW0001459006,350248896,5905408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-26,1459,聯發,TW0001459006,350248896,5905408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-27,1459,聯發,TW0001459006,350248896,5905408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-28,1459,聯發,TW0001459006,350113888,6040408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-29,1459,聯發,TW0001459006,350020896,6133408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-04-30,1459,聯發,TW0001459006,350020896,6133408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-03,1459,聯發,TW0001459006,350038880,6115408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-04,1459,聯發,TW0001459006,350038880,6115408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-05,1459,聯發,TW0001459006,350182880,5971408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-06,1459,聯發,TW0001459006,350220896,5933408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-07,1459,聯發,TW0001459006,350250880,5903408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-10,1459,聯發,TW0001459006,350388896,5765408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-11,1459,聯發,TW0001459006,350388896,5765408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-12,1459,聯發,TW0001459006,350388896,5765408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-13,1459,聯發,TW0001459006,350388896,5765408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-14,1459,聯發,TW0001459006,350388896,5765408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-17,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-18,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-19,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-20,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-21,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-24,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-25,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
2004-05-26,1459,聯發,TW0001459006,350430880,5723408,0.0,0.0,0.0,0.0,356154304,2004-03-10,1
