date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-13,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-16,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-17,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-18,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-19,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-20,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-23,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-24,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-25,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-26,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-02-27,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-03-01,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-03-02,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-03-03,1413,宏洲,TW0001413003,135482880,0,0.0,0.0,0.0,0.0,135482880,,1
2004-03-04,1413,宏洲,TW0001413003,135382368,100509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-05,1413,宏洲,TW0001413003,135278368,204509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-08,1413,宏洲,TW0001413003,135121376,361509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-09,1413,宏洲,TW0001413003,134994368,488509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-10,1413,宏洲,TW0001413003,134963376,519509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-11,1413,宏洲,TW0001413003,134920368,562509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-12,1413,宏洲,TW0001413003,134894368,588509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-15,1413,宏洲,TW0001413003,134903376,579509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-16,1413,宏洲,TW0001413003,134906368,576509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-17,1413,宏洲,TW0001413003,134941376,541509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-18,1413,宏洲,TW0001413003,135438368,44509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-19,1413,宏洲,TW0001413003,135438368,44509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-22,1413,宏洲,TW0001413003,135438368,44509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-23,1413,宏洲,TW0001413003,135438368,44509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-24,1413,宏洲,TW0001413003,135438368,44509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-25,1413,宏洲,TW0001413003,135464368,18509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-26,1413,宏洲,TW0001413003,135464368,18509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-29,1413,宏洲,TW0001413003,135464368,18509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-30,1413,宏洲,TW0001413003,135393376,89509,0.0,0.0,0.0,0.0,135482880,,1
2004-03-31,1413,宏洲,TW0001413003,135393376,89509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-01,1413,宏洲,TW0001413003,135393376,89509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-02,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-05,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-06,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-07,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-08,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-09,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-12,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-13,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-14,1413,宏洲,TW0001413003,135392368,90509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-15,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-16,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-19,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-20,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-21,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-22,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-23,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-26,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-27,1413,宏洲,TW0001413003,135377376,105509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-28,1413,宏洲,TW0001413003,135238368,244509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-29,1413,宏洲,TW0001413003,135238368,244509,0.0,0.0,0.0,0.0,135482880,,1
2004-04-30,1413,宏洲,TW0001413003,135238368,244509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-03,1413,宏洲,TW0001413003,135256368,226509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-04,1413,宏洲,TW0001413003,135256368,226509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-05,1413,宏洲,TW0001413003,135294368,188509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-06,1413,宏洲,TW0001413003,135400368,82509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-07,1413,宏洲,TW0001413003,135400368,82509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-10,1413,宏洲,TW0001413003,135442368,40509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-11,1413,宏洲,TW0001413003,135442368,40509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-12,1413,宏洲,TW0001413003,135442368,40509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-13,1413,宏洲,TW0001413003,135441376,41509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-14,1413,宏洲,TW0001413003,135442368,40509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-17,1413,宏洲,TW0001413003,135471376,11509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-18,1413,宏洲,TW0001413003,135471376,11509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-19,1413,宏洲,TW0001413003,135471376,11509,0.0,0.0,0.0,0.0,135482880,,1
2004-05-20,1413,宏洲,TW0001413003,135471376,11509,0.0,0.0,0.0,0.0,135482880,,1
