date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1231,聯華食,TW0001231009,109140144,6278858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-13,1231,聯華食,TW0001231009,109140144,6278858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-16,1231,聯華食,TW0001231009,109140144,6278858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-17,1231,聯華食,TW0001231009,109140144,6278858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-18,1231,聯華食,TW0001231009,109150144,6268858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-19,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-20,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-23,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-24,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-25,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-26,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-02-27,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-01,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-02,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-03,1231,聯華食,TW0001231009,109390144,6028858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-04,1231,聯華食,TW0001231009,109348144,6070858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-05,1231,聯華食,TW0001231009,109306144,6112858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-08,1231,聯華食,TW0001231009,109244144,6174858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-09,1231,聯華食,TW0001231009,109195144,6223858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-10,1231,聯華食,TW0001231009,109179144,6239858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-11,1231,聯華食,TW0001231009,109163144,6255858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-12,1231,聯華食,TW0001231009,109152144,6266858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-15,1231,聯華食,TW0001231009,109156144,6262858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-16,1231,聯華食,TW0001231009,109159144,6259858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-17,1231,聯華食,TW0001231009,109170144,6248858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-18,1231,聯華食,TW0001231009,109373144,6045858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-19,1231,聯華食,TW0001231009,109373144,6045858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-22,1231,聯華食,TW0001231009,109373144,6045858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-23,1231,聯華食,TW0001231009,109373144,6045858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-24,1231,聯華食,TW0001231009,109373144,6045858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-25,1231,聯華食,TW0001231009,109384144,6034858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-26,1231,聯華食,TW0001231009,109384144,6034858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-29,1231,聯華食,TW0001231009,109384144,6034858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-30,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-03-31,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-01,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-02,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-05,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-06,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-07,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-08,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-09,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-12,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-13,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-14,1231,聯華食,TW0001231009,109355144,6063858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-15,1231,聯華食,TW0001231009,109349144,6069858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-16,1231,聯華食,TW0001231009,109349144,6069858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-19,1231,聯華食,TW0001231009,109349144,6069858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-20,1231,聯華食,TW0001231009,109349144,6069858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
2004-04-21,1231,聯華食,TW0001231009,109349144,6069858,0.0,0.0,0.0,0.0,115419000,2001-09-20,1
