date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1312,國喬,TW0001312007,636290496,3533658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-13,1312,國喬,TW0001312007,636375488,3448658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-16,1312,國喬,TW0001312007,636472512,3351658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-17,1312,國喬,TW0001312007,636807488,3016658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-18,1312,國喬,TW0001312007,636807488,3016658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-19,1312,國喬,TW0001312007,636807488,3016658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-20,1312,國喬,TW0001312007,636807488,3016658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-23,1312,國喬,TW0001312007,636680512,3143658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-24,1312,國喬,TW0001312007,636517504,3306658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-25,1312,國喬,TW0001312007,636436544,3387658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-26,1312,國喬,TW0001312007,636316544,3507658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-02-27,1312,國喬,TW0001312007,636305536,3518658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-01,1312,國喬,TW0001312007,636253504,3570658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-02,1312,國喬,TW0001312007,634753536,5070658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-03,1312,國喬,TW0001312007,633699520,6124658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-04,1312,國喬,TW0001312007,632382528,7441658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-05,1312,國喬,TW0001312007,631683520,8140658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-08,1312,國喬,TW0001312007,631057536,8766658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-09,1312,國喬,TW0001312007,630671488,9152658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-10,1312,國喬,TW0001312007,630601536,9222658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
2004-03-11,1312,國喬,TW0001312007,630465536,9358658,0.0,0.0,0.0,0.0,639824192,2001-09-11,1
