date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1457,宜進,TW0001457000,364926880,393109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-13,1457,宜進,TW0001457000,364926880,393109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-16,1457,宜進,TW0001457000,364978880,341109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-17,1457,宜進,TW0001457000,364805888,514109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-18,1457,宜進,TW0001457000,364805888,514109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-19,1457,宜進,TW0001457000,364805888,514109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-20,1457,宜進,TW0001457000,364705888,614109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-23,1457,宜進,TW0001457000,364705888,614109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-24,1457,宜進,TW0001457000,364552896,767109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-25,1457,宜進,TW0001457000,364516896,803109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-26,1457,宜進,TW0001457000,364519904,800109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-02-27,1457,宜進,TW0001457000,364510880,809109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-01,1457,宜進,TW0001457000,364482880,837109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-02,1457,宜進,TW0001457000,364482880,837109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-03,1457,宜進,TW0001457000,364483904,836109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-04,1457,宜進,TW0001457000,364349888,970109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-05,1457,宜進,TW0001457000,363700896,1619109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-08,1457,宜進,TW0001457000,363363904,1956109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-09,1457,宜進,TW0001457000,362987904,2332109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-10,1457,宜進,TW0001457000,362997888,2322109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-11,1457,宜進,TW0001457000,362915904,2404109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-12,1457,宜進,TW0001457000,362865888,2454109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-15,1457,宜進,TW0001457000,362877888,2442109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-16,1457,宜進,TW0001457000,363079904,2240109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-17,1457,宜進,TW0001457000,363596896,1723109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-18,1457,宜進,TW0001457000,363673888,1646109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-19,1457,宜進,TW0001457000,363385888,1934109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-22,1457,宜進,TW0001457000,363385888,1934109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
2004-03-23,1457,宜進,TW0001457000,363728896,1591109,0.0,0.0,0.0,0.0,365320000,2001-04-13,1
