date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1108,幸福,TW0001108009,201044032,1325000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-13,1108,幸福,TW0001108009,201004032,1365000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-16,1108,幸福,TW0001108009,201060032,1309000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-17,1108,幸福,TW0001108009,201012032,1357000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-18,1108,幸福,TW0001108009,201009024,1360000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-19,1108,幸福,TW0001108009,201009024,1360000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-20,1108,幸福,TW0001108009,201009024,1360000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-23,1108,幸福,TW0001108009,200950016,1419000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-24,1108,幸福,TW0001108009,200849024,1520000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-25,1108,幸福,TW0001108009,201708032,661000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-26,1108,幸福,TW0001108009,201898016,471000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-02-27,1108,幸福,TW0001108009,201888032,481000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-01,1108,幸福,TW0001108009,201898016,471000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-02,1108,幸福,TW0001108009,201901024,468000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-03,1108,幸福,TW0001108009,201870016,499000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-04,1108,幸福,TW0001108009,201647024,722000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-05,1108,幸福,TW0001108009,201007024,1362000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-08,1108,幸福,TW0001108009,200507024,1862000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-09,1108,幸福,TW0001108009,200198016,2171000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-10,1108,幸福,TW0001108009,200154016,2215000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-11,1108,幸福,TW0001108009,200062016,2307000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-12,1108,幸福,TW0001108009,200007024,2362000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-15,1108,幸福,TW0001108009,200020032,2349000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-16,1108,幸福,TW0001108009,200318016,2051000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-17,1108,幸福,TW0001108009,200709024,1660000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-18,1108,幸福,TW0001108009,201131024,1238000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-19,1108,幸福,TW0001108009,200849024,1520000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-22,1108,幸福,TW0001108009,200849024,1520000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-23,1108,幸福,TW0001108009,200849024,1520000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-24,1108,幸福,TW0001108009,201276032,1093000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-25,1108,幸福,TW0001108009,201385024,984000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-26,1108,幸福,TW0001108009,201105024,1264000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-29,1108,幸福,TW0001108009,201105024,1264000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-30,1108,幸福,TW0001108009,201072032,1297000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-03-31,1108,幸福,TW0001108009,201329024,1040000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-01,1108,幸福,TW0001108009,201341024,1028000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-02,1108,幸福,TW0001108009,201728032,641000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-05,1108,幸福,TW0001108009,201718016,651000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-06,1108,幸福,TW0001108009,201718016,651000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-07,1108,幸福,TW0001108009,201718016,651000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-08,1108,幸福,TW0001108009,201718016,651000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-09,1108,幸福,TW0001108009,201718016,651000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-12,1108,幸福,TW0001108009,201718016,651000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-13,1108,幸福,TW0001108009,201718016,651000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-14,1108,幸福,TW0001108009,201723024,646000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-15,1108,幸福,TW0001108009,201670016,699000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-16,1108,幸福,TW0001108009,201565024,804000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-19,1108,幸福,TW0001108009,201565024,804000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-20,1108,幸福,TW0001108009,201467024,902000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-21,1108,幸福,TW0001108009,201467024,902000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-22,1108,幸福,TW0001108009,201467024,902000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-23,1108,幸福,TW0001108009,201467024,902000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-26,1108,幸福,TW0001108009,201467024,902000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-27,1108,幸福,TW0001108009,201467024,902000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-28,1108,幸福,TW0001108009,201320032,1049000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-29,1108,幸福,TW0001108009,201222016,1147000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-04-30,1108,幸福,TW0001108009,201306016,1063000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-03,1108,幸福,TW0001108009,201321024,1048000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-04,1108,幸福,TW0001108009,201321024,1048000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-05,1108,幸福,TW0001108009,201398016,971000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-06,1108,幸福,TW0001108009,201443024,926000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-07,1108,幸福,TW0001108009,201503024,866000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-10,1108,幸福,TW0001108009,201650016,719000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-11,1108,幸福,TW0001108009,201650016,719000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-12,1108,幸福,TW0001108009,201650016,719000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-13,1108,幸福,TW0001108009,201733024,636000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-14,1108,幸福,TW0001108009,201733024,636000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-17,1108,幸福,TW0001108009,201757024,612000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-18,1108,幸福,TW0001108009,201757024,612000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-19,1108,幸福,TW0001108009,201757024,612000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-20,1108,幸福,TW0001108009,201757024,612000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-21,1108,幸福,TW0001108009,201757024,612000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-24,1108,幸福,TW0001108009,201757024,612000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-25,1108,幸福,TW0001108009,201793024,576000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-26,1108,幸福,TW0001108009,201793024,576000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-27,1108,幸福,TW0001108009,201793024,576000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-28,1108,幸福,TW0001108009,201793024,576000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
2004-05-31,1108,幸福,TW0001108009,201793024,576000,0.0,0.0,0.0,0.0,404738048,2000-11-17,1
