date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-13,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-16,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-17,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-18,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-19,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-20,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-23,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-24,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-25,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-26,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-02-27,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-03-01,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-03-02,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-03-03,1442,名軒,TW0001442002,99579000,0,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
2004-03-04,1442,名軒,TW0001442002,99543000,36000,0.0,0.0,0.0,0.0,99579000,2002-01-08,1
