date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2010-02-21,1256,鮮活果汁-KY,KYG858681003,29331068,1434532,0.0,0.0,100.0,29.99,30765600,2018-05-09,
2012-03-29,1256,鮮活果汁-KY,KYG858681003,29005784,1759817,0.0,0.0,100.0,29.99,30765600,2017-08-07,
2016-03-16,1256,鮮活果汁-KY,KYG858681003,27165600,0,0.0,0.0,100.0,29.99,27165600,,
2016-03-18,1256,鮮活果汁-KY,KYG858681003,25222360,1943240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-21,1256,鮮活果汁-KY,KYG858681003,25219360,1946240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-22,1256,鮮活果汁-KY,KYG858681003,25226360,1939240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-23,1256,鮮活果汁-KY,KYG858681003,25231360,1934240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-24,1256,鮮活果汁-KY,KYG858681003,25235360,1930240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-25,1256,鮮活果汁-KY,KYG858681003,25236360,1929240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-28,1256,鮮活果汁-KY,KYG858681003,25247360,1918240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-29,1256,鮮活果汁-KY,KYG858681003,25246360,1919240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-30,1256,鮮活果汁-KY,KYG858681003,25248360,1917240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-03-31,1256,鮮活果汁-KY,KYG858681003,25249360,1916240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-04-01,1256,鮮活果汁-KY,KYG858681003,25248360,1917240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-04-06,1256,鮮活果汁-KY,KYG858681003,25250360,1915240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
2016-04-07,1256,鮮活果汁-KY,KYG858681003,25254360,1911240,0.0,0.0,100.0,29.99,27165600,2016-03-17,
