date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1216,統一,TW0001216000,2925214208,469883648,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-13,1216,統一,TW0001216000,2919875584,475222240,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-16,1216,統一,TW0001216000,2919340544,475757248,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-17,1216,統一,TW0001216000,2917188608,477909248,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-18,1216,統一,TW0001216000,2913859584,481238240,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-19,1216,統一,TW0001216000,2909802240,485295680,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-20,1216,統一,TW0001216000,2901481216,493616672,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-23,1216,統一,TW0001216000,2903768064,491329664,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-24,1216,統一,TW0001216000,2904721664,490376224,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-25,1216,統一,TW0001216000,2897221632,497876224,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-26,1216,統一,TW0001216000,2895335680,499762240,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-02-27,1216,統一,TW0001216000,2896859648,498238240,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-01,1216,統一,TW0001216000,2899783680,495314240,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-02,1216,統一,TW0001216000,2902181632,492916224,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-03,1216,統一,TW0001216000,2892299776,502798144,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-04,1216,統一,TW0001216000,2892958720,502139136,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-05,1216,統一,TW0001216000,2890999552,504098144,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-08,1216,統一,TW0001216000,2883110656,511987136,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-09,1216,統一,TW0001216000,2881719040,513378688,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-10,1216,統一,TW0001216000,2879952128,515145696,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-11,1216,統一,TW0001216000,2878346496,516751296,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-12,1216,統一,TW0001216000,2885020416,510077312,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-15,1216,統一,TW0001216000,2886126592,508971296,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-16,1216,統一,TW0001216000,2882705408,512392320,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-17,1216,統一,TW0001216000,2883096576,512001312,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-18,1216,統一,TW0001216000,2885949440,509148320,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-19,1216,統一,TW0001216000,2879362560,515735296,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-22,1216,統一,TW0001216000,2879330560,515767296,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-23,1216,統一,TW0001216000,2878907392,516190304,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
2004-03-24,1216,統一,TW0001216000,2881091328,514006496,0.0,0.0,0.0,0.0,3395097856,2003-12-11,1
