date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2010-02-21,1338,廣華-KY,KYG451001070,67515872,16324128,0.0,0.0,100.0,29.99,83840000,2018-05-25,
2012-03-29,1338,廣華-KY,KYG451001070,70075744,13764257,0.0,0.0,100.0,29.99,83840000,2017-05-03,
2012-12-18,1338,廣華-KY,KYG451001070,71000000,0,0.0,0.0,100.0,29.99,71000000,,
2012-12-20,1338,廣華-KY,KYG451001070,56324076,14675924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2012-12-21,1338,廣華-KY,KYG451001070,56304076,14695924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2012-12-22,1338,廣華-KY,KYG451001070,56284076,14715924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2012-12-24,1338,廣華-KY,KYG451001070,56264076,14735924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2012-12-25,1338,廣華-KY,KYG451001070,56264076,14735924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2012-12-26,1338,廣華-KY,KYG451001070,56264076,14735924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2012-12-27,1338,廣華-KY,KYG451001070,56264076,14735924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2012-12-28,1338,廣華-KY,KYG451001070,56264076,14735924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-02,1338,廣華-KY,KYG451001070,56273076,14726924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-03,1338,廣華-KY,KYG451001070,56299076,14700924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-04,1338,廣華-KY,KYG451001070,56311076,14688924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-07,1338,廣華-KY,KYG451001070,56311076,14688924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-08,1338,廣華-KY,KYG451001070,56311076,14688924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-09,1338,廣華-KY,KYG451001070,56342076,14657924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-10,1338,廣華-KY,KYG451001070,56342076,14657924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-11,1338,廣華-KY,KYG451001070,56342076,14657924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-14,1338,廣華-KY,KYG451001070,56341076,14658924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-15,1338,廣華-KY,KYG451001070,56340076,14659924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-16,1338,廣華-KY,KYG451001070,56340076,14659924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-17,1338,廣華-KY,KYG451001070,56342076,14657924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-18,1338,廣華-KY,KYG451001070,56342076,14657924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-21,1338,廣華-KY,KYG451001070,56342076,14657924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-22,1338,廣華-KY,KYG451001070,56334076,14665924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-23,1338,廣華-KY,KYG451001070,56327076,14672924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-24,1338,廣華-KY,KYG451001070,56328076,14671924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-25,1338,廣華-KY,KYG451001070,56318076,14681924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-28,1338,廣華-KY,KYG451001070,56331076,14668924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-29,1338,廣華-KY,KYG451001070,56324076,14675924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
2013-01-30,1338,廣華-KY,KYG451001070,56324076,14675924,0.0,0.0,100.0,29.99,71000000,2012-12-19,
