date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1460,宏遠,TW0001460004,466533792,534650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-13,1460,宏遠,TW0001460004,466533792,534650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-16,1460,宏遠,TW0001460004,466611776,456650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-17,1460,宏遠,TW0001460004,466633792,434650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-18,1460,宏遠,TW0001460004,466633792,434650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-19,1460,宏遠,TW0001460004,466633792,434650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-20,1460,宏遠,TW0001460004,466633792,434650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-23,1460,宏遠,TW0001460004,466633792,434650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-24,1460,宏遠,TW0001460004,466436768,631650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-25,1460,宏遠,TW0001460004,466382784,685650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-26,1460,宏遠,TW0001460004,466382784,685650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-02-27,1460,宏遠,TW0001460004,466378784,689650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-01,1460,宏遠,TW0001460004,466348768,719650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-02,1460,宏遠,TW0001460004,466348768,719650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-03,1460,宏遠,TW0001460004,466348768,719650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-04,1460,宏遠,TW0001460004,466177792,890650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-05,1460,宏遠,TW0001460004,465962784,1105650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-08,1460,宏遠,TW0001460004,465473792,1594650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-09,1460,宏遠,TW0001460004,465438784,1629650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-10,1460,宏遠,TW0001460004,465385792,1682650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-11,1460,宏遠,TW0001460004,465127776,1940650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-12,1460,宏遠,TW0001460004,465062784,2005650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-15,1460,宏遠,TW0001460004,465074784,1993650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-16,1460,宏遠,TW0001460004,465435776,1632650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-17,1460,宏遠,TW0001460004,465585792,1482650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-18,1460,宏遠,TW0001460004,466271776,796650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-19,1460,宏遠,TW0001460004,466185792,882650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-22,1460,宏遠,TW0001460004,466185792,882650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-23,1460,宏遠,TW0001460004,466205792,862650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-24,1460,宏遠,TW0001460004,466189792,878650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-25,1460,宏遠,TW0001460004,466320768,747650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-26,1460,宏遠,TW0001460004,466320768,747650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-29,1460,宏遠,TW0001460004,466320768,747650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-30,1460,宏遠,TW0001460004,466320768,747650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-03-31,1460,宏遠,TW0001460004,466320768,747650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-01,1460,宏遠,TW0001460004,466414784,653650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-02,1460,宏遠,TW0001460004,466414784,653650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-05,1460,宏遠,TW0001460004,466409792,658650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-06,1460,宏遠,TW0001460004,466409792,658650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-07,1460,宏遠,TW0001460004,466397792,670650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-08,1460,宏遠,TW0001460004,466395776,672650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-09,1460,宏遠,TW0001460004,466394784,673650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-12,1460,宏遠,TW0001460004,466394784,673650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-13,1460,宏遠,TW0001460004,466388768,679650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-14,1460,宏遠,TW0001460004,466383776,684650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-15,1460,宏遠,TW0001460004,466344768,723650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-16,1460,宏遠,TW0001460004,466344768,723650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-19,1460,宏遠,TW0001460004,466344768,723650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-20,1460,宏遠,TW0001460004,466226784,841650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-21,1460,宏遠,TW0001460004,466226784,841650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-22,1460,宏遠,TW0001460004,466225792,842650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-23,1460,宏遠,TW0001460004,466226784,841650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-26,1460,宏遠,TW0001460004,466226784,841650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
2004-04-27,1460,宏遠,TW0001460004,466226784,841650,0.0,0.0,0.0,0.0,467068416,2002-10-04,1
