date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-13,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-16,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-17,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-18,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-19,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-20,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-23,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-24,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-25,1445,大宇,TW0001445005,179152160,398878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-26,1445,大宇,TW0001445005,179109152,441878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-02-27,1445,大宇,TW0001445005,179084160,466878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-01,1445,大宇,TW0001445005,179064160,486878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-02,1445,大宇,TW0001445005,179049152,501878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-03,1445,大宇,TW0001445005,179023152,527878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-04,1445,大宇,TW0001445005,178940160,610878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-05,1445,大宇,TW0001445005,178836160,714878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-08,1445,大宇,TW0001445005,178726160,824878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-09,1445,大宇,TW0001445005,178664160,886878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-10,1445,大宇,TW0001445005,178603152,947878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-11,1445,大宇,TW0001445005,178576160,974878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-12,1445,大宇,TW0001445005,178436160,1114878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-15,1445,大宇,TW0001445005,178441152,1109878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-16,1445,大宇,TW0001445005,178444160,1106878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-17,1445,大宇,TW0001445005,178457152,1093878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-18,1445,大宇,TW0001445005,178740160,810878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-19,1445,大宇,TW0001445005,178694160,856878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-22,1445,大宇,TW0001445005,178694160,856878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-23,1445,大宇,TW0001445005,178694160,856878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-24,1445,大宇,TW0001445005,178694160,856878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-25,1445,大宇,TW0001445005,178710160,840878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-26,1445,大宇,TW0001445005,178710160,840878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-29,1445,大宇,TW0001445005,178710160,840878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-30,1445,大宇,TW0001445005,178710160,840878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-03-31,1445,大宇,TW0001445005,178710160,840878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-01,1445,大宇,TW0001445005,178710160,840878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-02,1445,大宇,TW0001445005,178710160,840878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-05,1445,大宇,TW0001445005,178705152,845878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-06,1445,大宇,TW0001445005,178705152,845878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-07,1445,大宇,TW0001445005,178663152,887878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-08,1445,大宇,TW0001445005,178663152,887878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-09,1445,大宇,TW0001445005,178660160,890878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-12,1445,大宇,TW0001445005,178660160,890878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-13,1445,大宇,TW0001445005,178700160,850878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-14,1445,大宇,TW0001445005,178700160,850878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-15,1445,大宇,TW0001445005,178691152,859878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-16,1445,大宇,TW0001445005,178691152,859878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-19,1445,大宇,TW0001445005,178691152,859878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-20,1445,大宇,TW0001445005,178691152,859878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
2004-04-21,1445,大宇,TW0001445005,178691152,859878,0.0,0.0,0.0,0.0,179551040,2003-09-22,1
