date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1307,三芳,TW0001307007,215513552,12130359,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-13,1307,三芳,TW0001307007,215513904,12130005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-16,1307,三芳,TW0001307007,215543904,12100005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-17,1307,三芳,TW0001307007,215548896,12095005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-18,1307,三芳,TW0001307007,215548896,12095005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-19,1307,三芳,TW0001307007,215548896,12095005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-20,1307,三芳,TW0001307007,215548896,12095005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-23,1307,三芳,TW0001307007,215510896,12133005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-24,1307,三芳,TW0001307007,215504896,12139005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-25,1307,三芳,TW0001307007,215477904,12166005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-26,1307,三芳,TW0001307007,215477904,12166005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-02-27,1307,三芳,TW0001307007,215457904,12186005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-01,1307,三芳,TW0001307007,215436896,12207005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-02,1307,三芳,TW0001307007,215436896,12207005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-03,1307,三芳,TW0001307007,215436896,12207005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-04,1307,三芳,TW0001307007,215342896,12301005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-05,1307,三芳,TW0001307007,215241904,12402005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-08,1307,三芳,TW0001307007,215021904,12622005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-09,1307,三芳,TW0001307007,214924896,12719005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-10,1307,三芳,TW0001307007,214941904,12702005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-11,1307,三芳,TW0001307007,214909904,12734005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-12,1307,三芳,TW0001307007,215099904,12544005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-15,1307,三芳,TW0001307007,215125904,12518005,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-16,1307,三芳,TW0001307007,203631904,24012004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-17,1307,三芳,TW0001307007,203741904,23902004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-18,1307,三芳,TW0001307007,194980896,32663004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-19,1307,三芳,TW0001307007,195450896,32193004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-22,1307,三芳,TW0001307007,195450896,32193004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-23,1307,三芳,TW0001307007,194894896,32749004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-24,1307,三芳,TW0001307007,194882896,32761004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-25,1307,三芳,TW0001307007,195044896,32599004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-26,1307,三芳,TW0001307007,195053904,32590004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-29,1307,三芳,TW0001307007,195282896,32361004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-30,1307,三芳,TW0001307007,195444896,32199004,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-03-31,1307,三芳,TW0001307007,195445296,32198604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-04-01,1307,三芳,TW0001307007,195487296,32156604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-04-02,1307,三芳,TW0001307007,195487296,32156604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-04-05,1307,三芳,TW0001307007,195487296,32156604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-04-06,1307,三芳,TW0001307007,195487296,32156604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-04-07,1307,三芳,TW0001307007,195487296,32156604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-04-08,1307,三芳,TW0001307007,195487296,32156604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
2004-04-09,1307,三芳,TW0001307007,195487296,32156604,0.0,0.0,0.0,0.0,227643904,2003-08-07,1
