date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-13,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-16,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-17,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-18,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-19,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-20,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-23,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-24,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-25,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-26,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-02-27,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-01,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-02,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-03,1432,大魯閣,TW0001432003,170345936,21659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-04,1432,大魯閣,TW0001432003,170282928,84659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-05,1432,大魯閣,TW0001432003,170219936,147659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-08,1432,大魯閣,TW0001432003,170123936,243659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-09,1432,大魯閣,TW0001432003,170046928,320659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-10,1432,大魯閣,TW0001432003,170028928,338659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-11,1432,大魯閣,TW0001432003,170002928,364659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-12,1432,大魯閣,TW0001432003,169986928,380659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-15,1432,大魯閣,TW0001432003,169992928,374659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-16,1432,大魯閣,TW0001432003,169995936,371659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-17,1432,大魯閣,TW0001432003,170092928,274659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-18,1432,大魯閣,TW0001432003,170314928,52659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-19,1432,大魯閣,TW0001432003,170314928,52659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-22,1432,大魯閣,TW0001432003,170314928,52659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-23,1432,大魯閣,TW0001432003,170320928,46659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-24,1432,大魯閣,TW0001432003,170320928,46659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-25,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-26,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-29,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-30,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-03-31,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-01,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-02,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-05,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-06,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-07,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-08,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-09,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-12,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-13,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-14,1432,大魯閣,TW0001432003,170336928,30659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-15,1432,大魯閣,TW0001432003,170327936,39659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
2004-04-16,1432,大魯閣,TW0001432003,170327936,39659,0.0,0.0,0.0,0.0,170367584,2003-03-18,1
