date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1301,台塑,TW0001301000,3085020672,1721796736,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-13,1301,台塑,TW0001301000,3081740800,1725076736,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-16,1301,台塑,TW0001301000,3079071744,1727745920,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-17,1301,台塑,TW0001301000,3077696768,1729120896,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-18,1301,台塑,TW0001301000,3073395200,1733422208,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-19,1301,台塑,TW0001301000,3066627072,1740190336,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-20,1301,台塑,TW0001301000,3058988288,1747829376,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-23,1301,台塑,TW0001301000,3065242112,1741575296,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-24,1301,台塑,TW0001301000,3067367936,1739449472,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-25,1301,台塑,TW0001301000,3065398272,1741419264,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-26,1301,台塑,TW0001301000,3061211648,1745605888,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-02-27,1301,台塑,TW0001301000,3063315712,1743501952,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-01,1301,台塑,TW0001301000,3060444672,1746372864,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-02,1301,台塑,TW0001301000,3051852288,1754965248,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-03,1301,台塑,TW0001301000,3046606336,1760211200,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-04,1301,台塑,TW0001301000,3042593280,1764224256,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-05,1301,台塑,TW0001301000,3044065024,1762752512,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-08,1301,台塑,TW0001301000,3043682304,1763135232,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-09,1301,台塑,TW0001301000,3043802112,1763015296,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-10,1301,台塑,TW0001301000,3048643328,1758174336,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-11,1301,台塑,TW0001301000,3052300032,1754517504,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-12,1301,台塑,TW0001301000,3059981824,1746835712,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-15,1301,台塑,TW0001301000,3065499648,1741317888,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-16,1301,台塑,TW0001301000,3073965568,1732851840,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-17,1301,台塑,TW0001301000,3072882688,1733934848,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-18,1301,台塑,TW0001301000,3074602240,1732215424,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-19,1301,台塑,TW0001301000,3074907392,1731910016,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-22,1301,台塑,TW0001301000,3074718976,1732098688,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-23,1301,台塑,TW0001301000,3083307776,1723509632,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-24,1301,台塑,TW0001301000,3087593728,1719223680,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-25,1301,台塑,TW0001301000,3087367680,1719449984,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-26,1301,台塑,TW0001301000,3093126400,1713691264,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-29,1301,台塑,TW0001301000,3097081600,1709736064,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-30,1301,台塑,TW0001301000,3102649088,1704168320,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-03-31,1301,台塑,TW0001301000,3119929088,1686888320,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-01,1301,台塑,TW0001301000,3122000896,1684816768,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-02,1301,台塑,TW0001301000,3125089792,1681727744,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-05,1301,台塑,TW0001301000,3121667072,1685150464,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-06,1301,台塑,TW0001301000,3120418560,1686398976,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-07,1301,台塑,TW0001301000,3123499520,1683318016,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-08,1301,台塑,TW0001301000,3121353728,1685463808,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-09,1301,台塑,TW0001301000,3121626624,1685190912,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-12,1301,台塑,TW0001301000,3119512576,1687304832,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-13,1301,台塑,TW0001301000,3118049792,1688767744,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-14,1301,台塑,TW0001301000,3118727680,1688089856,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-15,1301,台塑,TW0001301000,3129872640,1676944896,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-16,1301,台塑,TW0001301000,3125193728,1681623680,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-19,1301,台塑,TW0001301000,3127961088,1678856320,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-20,1301,台塑,TW0001301000,3129375488,1677442176,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-21,1301,台塑,TW0001301000,3132213504,1674603904,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-22,1301,台塑,TW0001301000,3138172672,1668644864,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-23,1301,台塑,TW0001301000,3140876544,1665940992,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-26,1301,台塑,TW0001301000,3143624448,1663193088,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-27,1301,台塑,TW0001301000,3152512000,1654305664,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-28,1301,台塑,TW0001301000,3162863360,1643954048,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-29,1301,台塑,TW0001301000,3173075200,1633742208,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-04-30,1301,台塑,TW0001301000,3212603136,1594214400,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-03,1301,台塑,TW0001301000,3231049216,1575768320,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-04,1301,台塑,TW0001301000,3247591424,1559226240,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-05,1301,台塑,TW0001301000,3259148288,1547669248,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-06,1301,台塑,TW0001301000,3265532672,1541284864,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-07,1301,台塑,TW0001301000,3267557120,1539260416,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-10,1301,台塑,TW0001301000,3278136320,1528681088,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-11,1301,台塑,TW0001301000,3286060800,1520756736,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-12,1301,台塑,TW0001301000,3287761664,1519055744,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-13,1301,台塑,TW0001301000,3296885760,1509931776,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-14,1301,台塑,TW0001301000,3307586304,1499231232,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
2004-05-17,1301,台塑,TW0001301000,3323362304,1483455232,0.0,0.0,0.0,0.0,4806817280,2003-08-28,1
