date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1440,南紡,TW0001440006,1484102272,9421706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-13,1440,南紡,TW0001440006,1484102272,9421706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-16,1440,南紡,TW0001440006,1484354304,9169706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-17,1440,南紡,TW0001440006,1484617344,8906706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-18,1440,南紡,TW0001440006,1484569344,8954706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-19,1440,南紡,TW0001440006,1484704256,8819706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-20,1440,南紡,TW0001440006,1484648320,8875706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-23,1440,南紡,TW0001440006,1484369280,9154706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-24,1440,南紡,TW0001440006,1484024320,9499706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-25,1440,南紡,TW0001440006,1483560320,9963706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-26,1440,南紡,TW0001440006,1483560320,9963706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-02-27,1440,南紡,TW0001440006,1485455232,8068706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-01,1440,南紡,TW0001440006,1485340288,8183706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-02,1440,南紡,TW0001440006,1485337344,8186706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-03,1440,南紡,TW0001440006,1485338240,8185706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-04,1440,南紡,TW0001440006,1484123264,9400706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-05,1440,南紡,TW0001440006,1483171328,10352706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-08,1440,南紡,TW0001440006,1481757312,11766706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-09,1440,南紡,TW0001440006,1480965248,12558706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-10,1440,南紡,TW0001440006,1480811264,12712706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-11,1440,南紡,TW0001440006,1480482304,13041706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-12,1440,南紡,TW0001440006,1480277248,13246706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-15,1440,南紡,TW0001440006,1480482304,13041706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-16,1440,南紡,TW0001440006,1481744256,11779706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-17,1440,南紡,TW0001440006,1482406272,11117706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-18,1440,南紡,TW0001440006,1484267264,9256706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-19,1440,南紡,TW0001440006,1484005248,9518706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-22,1440,南紡,TW0001440006,1484005248,9518706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-23,1440,南紡,TW0001440006,1484300288,9223706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-24,1440,南紡,TW0001440006,1484708352,8815706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-25,1440,南紡,TW0001440006,1485723264,7800706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-26,1440,南紡,TW0001440006,1485275264,8248706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-29,1440,南紡,TW0001440006,1484829312,8694706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-30,1440,南紡,TW0001440006,1484788352,8735706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-03-31,1440,南紡,TW0001440006,1484788352,8735706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-01,1440,南紡,TW0001440006,1485167232,8356706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-02,1440,南紡,TW0001440006,1485607296,7916706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-05,1440,南紡,TW0001440006,1485781248,7742706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-06,1440,南紡,TW0001440006,1485365248,8158706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-07,1440,南紡,TW0001440006,1485096320,8427706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-08,1440,南紡,TW0001440006,1485096320,8427706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-09,1440,南紡,TW0001440006,1485096320,8427706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-12,1440,南紡,TW0001440006,1485084288,8439706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-13,1440,南紡,TW0001440006,1484987264,8536706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-14,1440,南紡,TW0001440006,1485948288,7575706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-15,1440,南紡,TW0001440006,1485613312,7910706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-16,1440,南紡,TW0001440006,1485612288,7911706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-19,1440,南紡,TW0001440006,1485612288,7911706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-20,1440,南紡,TW0001440006,1485137280,8386706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-21,1440,南紡,TW0001440006,1485244288,8279706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-22,1440,南紡,TW0001440006,1485038336,8485706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-23,1440,南紡,TW0001440006,1485091328,8432706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-26,1440,南紡,TW0001440006,1485121280,8402706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-27,1440,南紡,TW0001440006,1485040256,8483706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-28,1440,南紡,TW0001440006,1484545280,8978706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-29,1440,南紡,TW0001440006,1483898240,9625706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-04-30,1440,南紡,TW0001440006,1484349312,9174706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-03,1440,南紡,TW0001440006,1484663296,8860706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-04,1440,南紡,TW0001440006,1484663296,8860706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-05,1440,南紡,TW0001440006,1485288320,8235706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-06,1440,南紡,TW0001440006,1485681280,7842706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-07,1440,南紡,TW0001440006,1485795328,7728706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-10,1440,南紡,TW0001440006,1486317312,7206706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-11,1440,南紡,TW0001440006,1486072320,7451706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-12,1440,南紡,TW0001440006,1486069248,7454706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-13,1440,南紡,TW0001440006,1486063232,7460706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-14,1440,南紡,TW0001440006,1486306304,7217706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-17,1440,南紡,TW0001440006,1486362240,7161706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-18,1440,南紡,TW0001440006,1486362240,7161706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-19,1440,南紡,TW0001440006,1486404352,7119706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-20,1440,南紡,TW0001440006,1486230272,7293706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-21,1440,南紡,TW0001440006,1486240256,7283706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-24,1440,南紡,TW0001440006,1486243328,7280706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-25,1440,南紡,TW0001440006,1486243328,7280706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-26,1440,南紡,TW0001440006,1486243328,7280706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-27,1440,南紡,TW0001440006,1486243328,7280706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-28,1440,南紡,TW0001440006,1486090240,7433706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-05-31,1440,南紡,TW0001440006,1486090240,7433706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-01,1440,南紡,TW0001440006,1486090240,7433706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-02,1440,南紡,TW0001440006,1486087296,7436706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-03,1440,南紡,TW0001440006,1486084352,7439706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-04,1440,南紡,TW0001440006,1486084352,7439706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-07,1440,南紡,TW0001440006,1486258304,7265706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-08,1440,南紡,TW0001440006,1486270336,7253706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-09,1440,南紡,TW0001440006,1486270336,7253706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-10,1440,南紡,TW0001440006,1486270336,7253706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-11,1440,南紡,TW0001440006,1486270336,7253706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-14,1440,南紡,TW0001440006,1486228352,7295706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-15,1440,南紡,TW0001440006,1486228352,7295706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-16,1440,南紡,TW0001440006,1486228352,7295706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-17,1440,南紡,TW0001440006,1486516352,7007706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-18,1440,南紡,TW0001440006,1486785280,6738706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-21,1440,南紡,TW0001440006,1487044352,6479706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-23,1440,南紡,TW0001440006,1486684288,6839706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-24,1440,南紡,TW0001440006,1486720256,6803706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-25,1440,南紡,TW0001440006,1486798336,6725706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-28,1440,南紡,TW0001440006,1486798336,6725706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-29,1440,南紡,TW0001440006,1486798336,6725706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-06-30,1440,南紡,TW0001440006,1486664320,6859706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-01,1440,南紡,TW0001440006,1486634240,6889706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-02,1440,南紡,TW0001440006,1486910336,6613706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-05,1440,南紡,TW0001440006,1486910336,6613706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-06,1440,南紡,TW0001440006,1486910336,6613706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-07,1440,南紡,TW0001440006,1487164288,6359706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-08,1440,南紡,TW0001440006,1487194240,6329706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-09,1440,南紡,TW0001440006,1487194240,6329706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-12,1440,南紡,TW0001440006,1487194240,6329706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-13,1440,南紡,TW0001440006,1487194240,6329706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-14,1440,南紡,TW0001440006,1487194240,6329706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-15,1440,南紡,TW0001440006,1486950272,6573706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-16,1440,南紡,TW0001440006,1486722304,6801706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-19,1440,南紡,TW0001440006,1486479232,7044706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-20,1440,南紡,TW0001440006,1486210304,7313706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-21,1440,南紡,TW0001440006,1486233344,7290706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-22,1440,南紡,TW0001440006,1486260352,7263706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-23,1440,南紡,TW0001440006,1486538240,6985706,0.0,0.0,0.0,0.0,1493523968,2003-03-03,1
2004-07-26,1440,南紡,TW0001440006,1486544256,6979706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-07-27,1440,南紡,TW0001440006,1486562304,6961706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-07-28,1440,南紡,TW0001440006,1486562304,6961706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-07-29,1440,南紡,TW0001440006,1486556288,6967706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-07-30,1440,南紡,TW0001440006,1486556288,6967706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-02,1440,南紡,TW0001440006,1486393344,7130706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-03,1440,南紡,TW0001440006,1486393344,7130706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-04,1440,南紡,TW0001440006,1486393344,7130706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-05,1440,南紡,TW0001440006,1486513280,7010706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-06,1440,南紡,TW0001440006,1486579328,6944706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-09,1440,南紡,TW0001440006,1486579328,6944706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-10,1440,南紡,TW0001440006,1486579328,6944706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-11,1440,南紡,TW0001440006,1486579328,6944706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-12,1440,南紡,TW0001440006,1486573312,6950706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-13,1440,南紡,TW0001440006,1486519296,7004706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
2004-08-16,1440,南紡,TW0001440006,1486531328,6992706,0.0,0.0,100.0,0.0,1493523968,2003-03-03,
