date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2010-02-21,1339,昭輝,TW0001339000,72757840,1381035,0.0,0.0,100.0,100.0,74138872,2018-04-17,
2012-03-29,1339,昭輝,TW0001339000,72604840,1534035,0.0,0.0,100.0,100.0,74138872,2017-05-08,
2012-04-23,1339,昭輝,TW0001339000,65925876,0,0.0,0.0,100.0,100.0,65925876,,
2012-04-25,1339,昭輝,TW0001339000,63232876,2693000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-04-26,1339,昭輝,TW0001339000,63242876,2683000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-04-27,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-04-30,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-02,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-03,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-04,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-07,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-08,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-09,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-10,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-11,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-14,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-15,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-16,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-17,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-18,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-21,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-22,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-23,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-24,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-25,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-28,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-29,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-30,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-05-31,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-06-01,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
2012-06-04,1339,昭輝,TW0001339000,63332876,2593000,0.0,0.0,100.0,100.0,65925876,2012-04-24,
