date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-13,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-16,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-17,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-18,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-19,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-20,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-23,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-24,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-25,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-26,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-02-27,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-01,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-02,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-03,1465,偉全,TW0001465003,89339392,0,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-04,1465,偉全,TW0001465003,89306392,33000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-05,1465,偉全,TW0001465003,89273392,66000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-08,1465,偉全,TW0001465003,89223392,116000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-09,1465,偉全,TW0001465003,89183392,156000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-10,1465,偉全,TW0001465003,89174392,165000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-11,1465,偉全,TW0001465003,89161392,178000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-12,1465,偉全,TW0001465003,89153392,186000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-15,1465,偉全,TW0001465003,89154392,185000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-16,1465,偉全,TW0001465003,89157392,182000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-17,1465,偉全,TW0001465003,89168392,171000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-18,1465,偉全,TW0001465003,89325392,14000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-19,1465,偉全,TW0001465003,89325392,14000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-22,1465,偉全,TW0001465003,89325392,14000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-23,1465,偉全,TW0001465003,89325392,14000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-24,1465,偉全,TW0001465003,89325392,14000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-25,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-26,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-29,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-30,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-03-31,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-01,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-02,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-05,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-06,1465,偉全,TW0001465003,89333392,6000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-07,1465,偉全,TW0001465003,89325392,14000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-08,1465,偉全,TW0001465003,89323392,16000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-09,1465,偉全,TW0001465003,89322392,17000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-12,1465,偉全,TW0001465003,89322392,17000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-13,1465,偉全,TW0001465003,89322392,17000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-14,1465,偉全,TW0001465003,89322392,17000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-15,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-16,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-19,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-20,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-21,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-22,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-23,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-26,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-27,1465,偉全,TW0001465003,89318392,21000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-28,1465,偉全,TW0001465003,89273392,66000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-29,1465,偉全,TW0001465003,89223392,116000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-04-30,1465,偉全,TW0001465003,89223392,116000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-03,1465,偉全,TW0001465003,89223392,116000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-04,1465,偉全,TW0001465003,89223392,116000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-05,1465,偉全,TW0001465003,89260392,79000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-06,1465,偉全,TW0001465003,89277392,62000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-07,1465,偉全,TW0001465003,89277392,62000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-10,1465,偉全,TW0001465003,89319392,20000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-11,1465,偉全,TW0001465003,89319392,20000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-12,1465,偉全,TW0001465003,89319392,20000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-13,1465,偉全,TW0001465003,89319392,20000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-14,1465,偉全,TW0001465003,89319392,20000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-17,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-18,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-19,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-20,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-21,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-24,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-25,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-26,1465,偉全,TW0001465003,89327392,12000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-27,1465,偉全,TW0001465003,89337392,2000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-28,1465,偉全,TW0001465003,89337392,2000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-05-31,1465,偉全,TW0001465003,89337392,2000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-01,1465,偉全,TW0001465003,89337392,2000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-02,1465,偉全,TW0001465003,89337392,2000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-03,1465,偉全,TW0001465003,89337392,2000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-04,1465,偉全,TW0001465003,89337392,2000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-07,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-08,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-09,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-10,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-11,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-14,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-15,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-16,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-17,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-18,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-21,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-23,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-24,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-25,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-28,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-29,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-06-30,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-01,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-02,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-05,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-06,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-07,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-08,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-09,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-12,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-13,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-14,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-15,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-16,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-19,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-20,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-21,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-22,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-23,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,0.0,0.0,89339392,2001-03-26,1
2004-07-26,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-07-27,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-07-28,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-07-29,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-07-30,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-02,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-03,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-04,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-05,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-06,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-09,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-10,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-11,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-12,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-13,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-16,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-17,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-18,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-19,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-20,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-23,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-26,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-27,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-30,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-08-31,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-01,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-02,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-03,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-06,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-07,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-08,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-09,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-10,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-13,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-14,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-15,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-16,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-17,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-20,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-21,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-22,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-23,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-24,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-27,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-29,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-09-30,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-10-01,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-10-04,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-10-05,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
2004-10-06,1465,偉全,TW0001465003,89338392,1000,0.0,0.0,100.0,0.0,89339392,2001-03-26,
